Order ID,Ship Mode,Segment,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
WOWID0246,Standard Class,Consumer,Austin,Texas,Central,Office Supplies,Binders,2.772,7,0.8,-4.851
WOWID0247,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,14.2,1,0.2,3.3725
WOWID0248,First Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,17.46,6,0.8,-30.555
WOWID0249,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,Furnishings,51.072,6,0.2,5.1072
WOWID0250,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Binders,1.08,3,0.8,-1.728
WOWID0251,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Appliances,7.96,2,0.8,-13.93
WOWID0252,First Class,Consumer,Fort Worth,Texas,Central,Furniture,Furnishings,1.988,1,0.6,-1.4413
WOWID0253,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,123.256,7,0.2,9.2442
WOWID0254,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,23.68,4,0.2,7.4
WOWID0255,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,309.576,4,0.4,-56.7556
WOWID0256,Standard Class,Home Office,Aurora,Illinois,Central,Furniture,Furnishings,83.952,3,0.6,-90.2484
WOWID0257,Standard Class,Corporate,Aurora,Illinois,Central,Furniture,Tables,652.45,5,0.5,-430.617
WOWID0258,Standard Class,Corporate,Aurora,Illinois,Central,Furniture,Tables,66.645,3,0.5,-42.6528
WOWID0259,First Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,10.304,1,0.2,-2.1896
WOWID0260,First Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,Tables,154.764,3,0.4,-36.1116
WOWID0261,First Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Accessories,116.784,2,0.2,21.897
WOWID0262,Standard Class,Home Office,Grand Prairie,Texas,Central,Office Supplies,Labels,23.68,2,0.2,8.88
WOWID0263,First Class,Corporate,Houston,Texas,Central,Technology,Phones,946.344,7,0.2,118.293
WOWID0264,First Class,Corporate,Houston,Texas,Central,Technology,Accessories,151.2,3,0.2,32.13
WOWID0265,First Class,Corporate,Houston,Texas,Central,Furniture,Furnishings,4.928,4,0.6,-1.4784
WOWID0266,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,33.9,5,0,15.594
WOWID0267,Standard Class,Consumer,Chicago,Illinois,Central,Technology,Phones,1979.928,9,0.2,148.4946
WOWID0268,First Class,Home Office,Chicago,Illinois,Central,Office Supplies,Storage,164.736,4,0.2,-39.1248
WOWID0269,First Class,Home Office,Chicago,Illinois,Central,Furniture,Chairs,470.302,7,0.3,-87.3418
WOWID0270,First Class,Home Office,Chicago,Illinois,Central,Technology,Phones,47.984,2,0.2,5.998
WOWID0271,First Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.502,3,0.7,-1.7514
WOWID0272,Standard Class,Corporate,Irving,Texas,Central,Office Supplies,Labels,15.936,4,0.2,5.1792
WOWID0273,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,55.424,2,0.2,19.3984
WOWID0274,First Class,Corporate,Pasadena,Texas,Central,Technology,Accessories,159.984,2,0.2,43.9956
WOWID0275,First Class,Corporate,Pasadena,Texas,Central,Furniture,Chairs,1024.716,6,0.3,-29.2776
WOWID0276,Standard Class,Corporate,Seattle,Washington,West,Technology,Accessories,177,3,0,30.09
WOWID0277,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,5.04,2,0.2,1.764
WOWID0278,Standard Class,Corporate,Vancouver,Washington,West,Furniture,Furnishings,9.64,2,0,3.6632
WOWID0279,Standard Class,Consumer,Coppell,Texas,Central,Office Supplies,Art,10.192,7,0.2,3.185
WOWID0280,Standard Class,Consumer,Coppell,Texas,Central,Office Supplies,Storage,16.784,1,0.2,-0.2098
WOWID0281,Standard Class,Consumer,Coppell,Texas,Central,Office Supplies,Art,13.12,5,0.2,3.772
WOWID0282,Standard Class,Consumer,Austin,Texas,Central,Office Supplies,Paper,16.056,3,0.2,5.8203
WOWID0283,Standard Class,Consumer,Austin,Texas,Central,Office Supplies,Paper,223.056,9,0.2,69.705
WOWID0284,Standard Class,Consumer,Austin,Texas,Central,Office Supplies,Storage,540.048,3,0.2,-47.2542
WOWID0285,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Storage,200.064,3,0.2,12.504
WOWID0286,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Binders,21.38,5,0.8,-33.139
WOWID0287,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Binders,6.744,4,0.8,-11.4648
WOWID0288,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,63.686,1,0.3,-9.098
WOWID0289,Standard Class,Home Office,Chicago,Illinois,Central,Office Supplies,Art,16.52,5,0.2,2.065
WOWID0290,Standard Class,Consumer,Allentown,Pennsylvania,East,Office Supplies,Art,4.16,2,0.2,0.364
WOWID0291,Standard Class,Consumer,Allentown,Pennsylvania,East,Furniture,Furnishings,11.648,2,0.2,3.3488
WOWID0292,Standard Class,Corporate,San Antonio,Texas,Central,Office Supplies,Paper,335.52,4,0.2,117.432
WOWID0293,Standard Class,Corporate,San Antonio,Texas,Central,Office Supplies,Binders,23.912,2,0.8,-40.6504
WOWID0294,Standard Class,Corporate,San Antonio,Texas,Central,Office Supplies,Storage,27.056,2,0.2,2.3674
WOWID0295,Standard Class,Corporate,Bellevue,Washington,West,Office Supplies,Art,5.28,3,0,1.5312
WOWID0296,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,9.344,1,0.2,3.504
WOWID0297,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,79.36,5,0.2,9.92
WOWID0298,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,35.352,9,0.2,12.8151
WOWID0299,First Class,Home Office,Seattle,Washington,West,Office Supplies,Art,2.78,1,0,0.7228
WOWID0300,Standard Class,Home Office,Seattle,Washington,West,Technology,Phones,453.576,3,0.2,39.6879
WOWID0301,First Class,Consumer,Allen,Texas,Central,Technology,Accessories,21.48,3,0.2,-0.2685
WOWID0302,First Class,Consumer,Allen,Texas,Central,Office Supplies,Binders,8.784,4,0.8,-13.6152
WOWID0303,First Class,Consumer,El Paso,Texas,Central,Technology,Phones,40.68,3,0.2,-9.153
WOWID0304,First Class,Consumer,El Paso,Texas,Central,Furniture,Chairs,763.28,5,0.3,-21.808
WOWID0305,Standard Class,Home Office,Aurora,Illinois,Central,Office Supplies,Storage,23.952,2,0.2,2.3952
WOWID0306,Standard Class,Corporate,Grapevine,Texas,Central,Office Supplies,Art,33.488,7,0.2,5.8604
WOWID0307,Standard Class,Corporate,Grapevine,Texas,Central,Office Supplies,Fasteners,8.04,5,0.2,2.9145
WOWID0308,First Class,Home Office,Peoria,Illinois,Central,Furniture,Bookcases,359.058,3,0.3,-35.9058
WOWID0309,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Accessories,83.976,3,0.2,-13.6461
WOWID0310,Standard Class,Consumer,Kent,Washington,West,Furniture,Furnishings,198.46,2,0,99.23
WOWID0311,Standard Class,Consumer,Kent,Washington,West,Office Supplies,Labels,786.48,8,0,385.3752
WOWID0312,Standard Class,Consumer,Kent,Washington,West,Office Supplies,Binders,23.168,2,0.2,7.8192
WOWID0313,Standard Class,Consumer,Kent,Washington,West,Technology,Accessories,50,2,0,10.5
WOWID0314,Standard Class,Corporate,Skokie,Illinois,Central,Office Supplies,Fasteners,12.624,2,0.2,3.945
WOWID0315,First Class,Corporate,Seattle,Washington,West,Office Supplies,Storage,1247.64,3,0,349.3392
WOWID0316,First Class,Corporate,Seattle,Washington,West,Technology,Copiers,3149.93,7,0,1480.4671
WOWID0317,First Class,Corporate,Seattle,Washington,West,Office Supplies,Paper,209.7,2,0,100.656
WOWID0318,First Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Accessories,35.36,2,0.2,-3.094
WOWID0319,First Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,3.168,2,0.2,-0.7128
WOWID0320,First Class,Consumer,Seattle,Washington,West,Office Supplies,Storage,169.68,6,0,45.8136
WOWID0321,First Class,Consumer,Seattle,Washington,West,Technology,Accessories,132.52,4,0,54.3332
WOWID0322,First Class,Consumer,Seattle,Washington,West,Office Supplies,Fasteners,2.96,2,0,1.4208
WOWID0323,First Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,8.448,2,0.2,2.9568
WOWID0324,First Class,Consumer,Seattle,Washington,West,Office Supplies,Storage,95.94,3,0,9.594
WOWID0325,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,88.752,3,0.2,27.735
WOWID0326,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,13.904,2,0.2,5.214
WOWID0327,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,677.58,5,0.4,-158.102
WOWID0328,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,13.896,3,0.7,-9.264
WOWID0329,Standard Class,Consumer,Houston,Texas,Central,Technology,Phones,16.68,3,0.2,5.2125
WOWID0330,Standard Class,Consumer,Plano,Texas,Central,Technology,Phones,167.968,4,0.2,62.988
WOWID0331,Standard Class,Corporate,Houston,Texas,Central,Furniture,Furnishings,21.936,2,0.6,-10.4196
WOWID0332,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Binders,6.588,3,0.8,-10.2114
WOWID0333,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,64.784,1,0.2,-14.5764
WOWID0334,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,32.382,3,0.4,4.3176
WOWID0335,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,42.368,2,0.2,8.4736
WOWID0336,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Machines,399.54,4,0.7,-559.356
WOWID0337,First Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,99.28,2,0.2,12.41
WOWID0338,First Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,1.188,2,0.7,-0.99
WOWID0339,First Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,7.518,2,0.7,-5.7638
WOWID0340,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,10.368,2,0.2,3.6288
WOWID0341,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,310.88,2,0.2,23.316
WOWID0342,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Tables,853.092,6,0.4,-227.4912
WOWID0343,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,11.61,2,0.7,-9.288
WOWID0344,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,14.304,6,0.2,5.0064
WOWID0345,Standard Class,Consumer,Chicago,Illinois,Central,Technology,Phones,159.984,2,0.2,11.9988
WOWID0346,Standard Class,Consumer,Chicago,Illinois,Central,Technology,Accessories,255.968,4,0.2,51.1936
WOWID0347,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Bookcases,359.058,3,0.3,-71.8116
WOWID0348,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,434.352,3,0.2,43.4352
WOWID0349,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,3.552,2,0.2,0.444
WOWID0350,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,88.832,4,0.2,7.7728
WOWID0351,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Storage,338.04,3,0.2,-33.804
WOWID0352,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Art,154.24,4,0.2,17.352
WOWID0353,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,20.736,4,0.2,7.2576
WOWID0354,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,7.168,2,0.2,0.9856
WOWID0355,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,11.168,2,0.2,-2.5128
WOWID0356,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,442.4,7,0.2,-55.3
WOWID0357,Standard Class,Home Office,Houston,Texas,Central,Office Supplies,Paper,10.368,2,0.2,3.6288
WOWID0358,Standard Class,Home Office,Houston,Texas,Central,Office Supplies,Art,6.24,3,0.2,0.546
WOWID0359,Standard Class,Home Office,San Antonio,Texas,Central,Furniture,Tables,206.962,2,0.3,-32.5226
WOWID0360,First Class,Home Office,Houston,Texas,Central,Office Supplies,Binders,41.568,6,0.8,-66.5088
WOWID0361,Standard Class,Consumer,Houston,Texas,Central,Technology,Accessories,46.864,2,0.2,7.6154
WOWID0362,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,19.536,3,0.2,4.884
WOWID0363,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Supplies,6.976,4,0.2,-1.3952
WOWID0364,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Binders,12.222,7,0.8,-20.1663
WOWID0365,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Storage,60.416,2,0.2,6.0416
WOWID0366,Standard Class,Home Office,Auburn,Washington,West,Furniture,Furnishings,4.18,1,0,1.5048
WOWID0367,Standard Class,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,16.156,7,0.6,-12.117
WOWID0368,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,54.816,3,0.2,17.8152
WOWID0369,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Appliances,75.6,2,0.8,-166.32
WOWID0370,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,29.32,2,0.6,-24.189
WOWID0371,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Appliances,92.064,6,0.8,-225.5568
WOWID0372,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Fasteners,6.976,4,0.2,1.8312
WOWID0373,Standard Class,Corporate,Chicago,Illinois,Central,Furniture,Chairs,62.958,3,0.3,-2.6982
WOWID0374,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,5.184,1,0.2,1.8144
WOWID0375,Standard Class,Corporate,Austin,Texas,Central,Technology,Machines,1439.982,3,0.4,-263.9967
WOWID0376,Standard Class,Corporate,Austin,Texas,Central,Office Supplies,Paper,36.288,7,0.2,12.7008
WOWID0377,Standard Class,Consumer,Seattle,Washington,West,Technology,Accessories,90.57,3,0,11.7741
WOWID0378,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,31.104,6,0.2,10.8864
WOWID0379,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Storage,78.256,2,0.2,-17.6076
WOWID0380,Standard Class,Consumer,Spokane,Washington,West,Furniture,Tables,70.98,1,0,20.5842
WOWID0381,Standard Class,Consumer,San Antonio,Texas,Central,Technology,Phones,470.376,3,0.2,47.0376
WOWID0382,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,217.056,7,0.2,78.6828
WOWID0383,Standard Class,Corporate,Reading,Pennsylvania,East,Office Supplies,Storage,15.008,2,0.2,1.5008
WOWID0384,First Class,Corporate,Quincy,Illinois,Central,Office Supplies,Labels,47.36,4,0.2,17.76
WOWID0385,First Class,Corporate,Quincy,Illinois,Central,Office Supplies,Storage,27.44,2,0.2,2.401
WOWID0386,First Class,Corporate,Quincy,Illinois,Central,Office Supplies,Binders,3.24,9,0.8,-5.184
WOWID0387,Standard Class,Corporate,Carrollton,Texas,Central,Technology,Accessories,95.968,4,0.2,26.3912
WOWID0388,Standard Class,Corporate,Carrollton,Texas,Central,Office Supplies,Paper,10.368,2,0.2,3.6288
WOWID0389,Standard Class,Home Office,Chicago,Illinois,Central,Office Supplies,Art,6.408,3,0.2,0.6408
WOWID0390,Standard Class,Home Office,Chicago,Illinois,Central,Technology,Accessories,408.744,7,0.2,76.6395
WOWID0391,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,5.104,4,0.8,-8.6768
WOWID0392,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Fasteners,2.896,2,0.2,0.4706
WOWID0393,Standard Class,Consumer,Chicago,Illinois,Central,Technology,Accessories,35.016,3,0.2,-2.1885
WOWID0394,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,4.956,4,0.7,-3.7996
WOWID0395,Standard Class,Home Office,Lubbock,Texas,Central,Office Supplies,Binders,11.364,3,0.8,-17.046
WOWID0396,First Class,Consumer,Chicago,Illinois,Central,Furniture,Bookcases,183.372,2,0.3,-36.6744
WOWID0397,First Class,Consumer,Seattle,Washington,West,Furniture,Bookcases,141.96,2,0,39.7488
WOWID0398,Standard Class,Corporate,Fort Worth,Texas,Central,Office Supplies,Paper,9.392,2,0.2,3.2872
WOWID0399,Standard Class,Corporate,Fort Worth,Texas,Central,Office Supplies,Art,9.328,1,0.2,0.8162
WOWID0400,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Paper,15.552,3,0.2,5.4432
WOWID0401,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,289.8,7,0.2,36.225
WOWID0402,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.502,3,0.7,-2.0016
WOWID0403,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,6.48,4,0.7,-4.752
WOWID0404,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,341.488,8,0.3,-73.176
WOWID0405,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,11.12,5,0.2,0.834
WOWID0406,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,25.344,6,0.2,3.4848
WOWID0407,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,7.312,2,0.2,2.5592
WOWID0408,Standard Class,Home Office,Houston,Texas,Central,Office Supplies,Labels,23.68,2,0.2,8.88
WOWID0409,First Class,Corporate,Seattle,Washington,West,Office Supplies,Paper,5.28,1,0,2.376
WOWID0410,First Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,895.92,5,0.2,302.373
WOWID0411,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,104.68,5,0.2,35.3295
WOWID0412,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,62.958,7,0.4,9.4437
WOWID0413,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,86.376,3,0.2,1.0797
WOWID0414,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,Furnishings,64.944,3,0.2,6.4944
WOWID0415,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,20.736,4,0.2,7.2576
WOWID0416,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,152.991,3,0.7,-122.3928
WOWID0417,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,10.584,7,0.2,-2.3814
WOWID0418,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,94.92,4,0.4,15.82
WOWID0419,Standard Class,Consumer,Grand Prairie,Texas,Central,Furniture,Furnishings,14.76,5,0.6,-11.439
WOWID0420,Standard Class,Consumer,Grand Prairie,Texas,Central,Office Supplies,Binders,3.656,4,0.8,-5.8496
WOWID0421,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,30.48,6,0.2,9.906
WOWID0422,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,23.988,2,0.4,-4.7976
WOWID0423,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,16.688,7,0.2,5.4236
WOWID0424,Standard Class,Corporate,York,Pennsylvania,East,Furniture,Chairs,422.058,3,0.3,-18.0882
WOWID0425,Standard Class,Corporate,York,Pennsylvania,East,Office Supplies,Binders,38.088,4,0.7,-27.9312
WOWID0426,Standard Class,Corporate,York,Pennsylvania,East,Office Supplies,Storage,254.352,6,0.2,-50.8704
WOWID0427,Standard Class,Consumer,College Station,Texas,Central,Furniture,Chairs,233.058,3,0.3,-53.2704
WOWID0428,Standard Class,Home Office,Dallas,Texas,Central,Furniture,Furnishings,22.608,3,0.6,-10.1736
WOWID0429,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,8.808,3,0.8,-14.9736
WOWID0430,Standard Class,Consumer,Laredo,Texas,Central,Technology,Accessories,191.976,3,0.2,23.997
WOWID0431,Standard Class,Consumer,Laredo,Texas,Central,Office Supplies,Paper,8.288,2,0.2,3.0044
WOWID0432,Standard Class,Consumer,Laredo,Texas,Central,Furniture,Furnishings,139.92,5,0.6,-150.414
WOWID0433,Standard Class,Consumer,Laredo,Texas,Central,Office Supplies,Art,15.872,1,0.2,1.1904
WOWID0434,Standard Class,Consumer,Laredo,Texas,Central,Office Supplies,Binders,6.286,7,0.8,-11.0005
